owner_name,first_name,patronymic,last_name,declaration_year,office,position,url
Гуменчук Олександр Володимирович,Людмила,Володимирівна,Гуменчук,2019,Головне управління Національної поліції у Волинській області,Поліцейський сектору реагування патрульної поліції,https://declarations.com.ua/declaration/nacp_617bad1c-876d-4565-ab20-19b7a1f789f0
Сурков Андрій Юрійович,Артем,Андрійович,Боруш,2018,3 Державний пожежно-рятувальний загін Головного управління ДСНС України у Донецькій області,"старший інспектор відділення контролю за застосуванням санкцій, обліку пожеж та надзвичайних ситуацій",https://declarations.com.ua/declaration/nacp_36eb402d-92a0-4451-b51b-3409107a208f
Моніч Вячеслав Вікторович,Вячеслав,Вікторович,Моніч,2018,ГУНП у Волинській області,командир роти,https://declarations.com.ua/declaration/nacp_868bb2e1-59ed-4cc8-821e-ff174503dcb4
Моніч Вячеслав Вікторович,Вячеслав,Вікторович,Моніч,2018,"РПСПОП ""Світязь"" ГУНП у Волинській області",командир,https://declarations.com.ua/declaration/nacp_e4b1d3d1-a717-463b-abce-2a8c72e51b96
Моніч Вячеслав Вікторович,Вячеслав,Вікторович,Моніч,2019,ГУНП у Волинській області,командир роти,https://declarations.com.ua/declaration/nacp_8990a243-d57f-47a2-8564-b103527c0048
Моніч Вячеслав Вікторович,Тетяна,Василівна,Моніч,2019,Комунальний заклад Костянтинівський медичний коледж ,Директор,https://declarations.com.ua/declaration/nacp_99148eaa-dfd7-4d03-9c3e-5b6cab27124e
Сацюк Ярослав Степанович,Неля,Віталіївна,Сацюк,2019,ФОП,ФОП,https://declarations.com.ua/declaration/nacp_8ba1dc53-3c32-4a6c-8fd1-9c0e91b5a472
Сацюк Ярослав Степанович,Неля,Віталіївна,Сацюк,2019,ФОП,ФОП,https://declarations.com.ua/declaration/nacp_18ae2d54-5496-4dcd-873c-0d8de83da7a5
Сацюк Ярослав Степанович,Сергій,Олександрович,Зубань,2019,Прокуратура Волинської області,прокурор відділу нагляду за додержанням законів органами СБУ та державної прикордонної служби управління нагляду у кримінальному провадженні,https://declarations.com.ua/declaration/nacp_2314a1a4-07b3-499f-875c-5f764a115e60
Сацюк Ярослав Степанович,Ольга,Ярославівна,Зубань,2019,Шацьке відділення поліції Любомльського відділу поліції ГУНП у Волинській області,Слідчий слідчого відділення,https://declarations.com.ua/declaration/nacp_4c4f3c6d-68c2-4e4d-8ac1-ad6ceefe2f74
Сацюк Ярослав Степанович,Сергій,Олександрович,Зубань,2019,прокуратура Волинської області,прокурор відділу нагляду за додержанням законів органами СБУ та державної прикордонної служби управління нагляду у кримінальному провадженні,https://declarations.com.ua/declaration/nacp_856b30d2-4695-459e-91ad-7e09b080e5cf
Сидун Олександр Степанович,Людмила,Михайлівна,Сидун,2018,Шацька районна державна адміністрація,"Провідний інспектор відділу освіти, молоді та спорту",https://declarations.com.ua/declaration/nacp_f5057f7c-f22e-4b7e-89b0-95c6a8ce382c
Сидун Олександр Степанович,Олександр,Степанович,Сидун,2019,Шацьке відділення поліції Любомльського відділу поліції Головного управління Національної поліції у Волинській області,Інспектор сектору реагування патрульної поліції №3,https://declarations.com.ua/declaration/nacp_3e31839a-31cc-43e4-8ed5-fdf635bbde5b
Сидун Олександр Степанович,Олександр,Степанович,Сидун,2018,Шацьке відділення поліції Любомльського відділу поліції Головного управління Національної поліції у Волинській області,Інспектор сектору реагування патрульної поліції №3,https://declarations.com.ua/declaration/nacp_76b512b6-64df-4c20-8ae5-7f35e7e466f5
Сидун Олександр Степанович,Людмила,Михайлівна,Сидун,2020,Шацька районна державна адміністрація,"Провідний інспектор відділу освіти, молоді та спорту",https://declarations.com.ua/declaration/nacp_ec48da2e-e085-4319-b4ed-3349cd1c54d2
Сидун Олександр Степанович,Людмила,Михайлівна,Сидун,2019,Шацька районна державна адміністрація,"Провідний інспектор відділу освіти, молоді та спорту",https://declarations.com.ua/declaration/nacp_d8e3997b-ed6d-4a8d-b9ca-3565f8fb6674
Карасюк Олександр Миколайович,Олександр,Миколайович,Карасюк,2018,Головне управління Пенсійного фонду України у Волинській області,Головний спеціаліст Шацького сектору обслуговування громадян (сервісний центр) управління обслуговування громадян (робоче місце смт Шацьк),https://declarations.com.ua/declaration/nacp_651083c7-3eae-4c3f-945c-975c058e7c90
Карасюк Олександр Миколайович,Олександр,Миколайович,Карасюк,2018,Шацьке відділення поліції Любомльського відділу поліції Головного управління Національної поліції у Волинській області,Поліцейський сектору реагування патрульної поліції №4,https://declarations.com.ua/declaration/nacp_9687a057-6c13-4245-9e69-f6e6c29eb780
Карасюк Олександр Миколайович,Олександр,Миколайович,Карасюк,2018,Шацько-Любомльське об'єднане управління Пенсійного фонду України Волинської області,Головний спеціаліст Шацького відділу обслуговування громадян,https://declarations.com.ua/declaration/nacp_95cd2698-94d2-46e6-a668-7a654b577895
Карасюк Олександр Миколайович,Олександр,Миколайович,Карасюк,2019,Головне управління Пенсійного фонду України у Волинській області,Головний спеціаліст Любомльського відділу обслуговування громадян (сервісний центр) управління обслуговування громадян (робоче місце смт Шацьк),https://declarations.com.ua/declaration/nacp_b05f0bc9-2aac-493c-a345-e5dcb4ddfaef
Карасюк Олександр Миколайович,Олександр,Миколайович,Карасюк,2019,Шацьке відділення поліції Любомльського відділу поліції Головного управління Національної поліції у Волинській області,Поліцейський сектору реагування патрульної поліції №4,https://declarations.com.ua/declaration/nacp_e2d2612a-ea3b-43d8-8439-a9636c9e4a07
Карасюк Олександр Миколайович,Тамара,Миколаївна,Крайц,2018,Не працює,Депутат сільської ради,https://declarations.com.ua/declaration/nacp_f5ddc5c6-931c-4be0-9aa0-6d2a1e74a7bd
Карасюк Олександр Миколайович,Тамара,Миколаївна,Крайц,2019,Не працює,Депутат сільської ради,https://declarations.com.ua/declaration/nacp_31c6bcca-1b87-4912-9727-a8f121f9384f
Оксентюк Анатолій Дорофійович,Володимир,Олександрович,Самусєв,2020,Волинська обласна державна адміністрація,Керівник патронатної служби облдержадміністрації,https://declarations.com.ua/declaration/nacp_6686a7af-48ab-486a-9f84-2e85632d6f54
Оксентюк Анатолій Дорофійович,Володимир,Олександрович,Самусєв,2020,Волинська обласна державна адміністрація,Керівник патронатної служби облдержадміністрації,https://declarations.com.ua/declaration/nacp_7a27e647-73c1-4215-a13f-b6f7dd4a9132
Рева Дмитро Олексійович,Дмитро,Олексійович,Рева,2018,ЗСУ військова частина А1008,Заступник командира дивізіону,https://declarations.com.ua/declaration/nacp_374f8be3-ad74-4559-934b-4f55d854f6be
Рева Дмитро Олексійович,Дмитро,Олексійович,Рева,2019,ЗСУ військова частина А1008,Заступник командира дивізіону,https://declarations.com.ua/declaration/nacp_b4bc72e7-d783-4b19-bc99-499f3d4ed795
Рева Дмитро Олексійович,Дмитро,Олексійович,Рева,2018,Верховна Рада України,Кандидат у народні депутати,https://declarations.com.ua/declaration/nacp_63a2c661-e48d-4dea-b3e9-4289d02be98e
Свадовський Павло Лешикович,Павло,Лешикович,Свадовський,2019,Волинський обласний військовий комісаріат,Заступник військового комісара - начальник мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_331d68f6-3eae-4a49-846e-4c4d1fd0b728
Свадовський Павло Лешикович,Павло,Лешикович,Свадовський,2019,Волинський обласний військовий комісаріат,Заступник військового комісара-начальник мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_99649963-b5b4-43ed-b556-50141b0e1b1a
Свадовський Павло Лешикович,Ірина,Георгіївна,Кропивська,2018,Любомльський об'єднаний районний військовий комісаріат,Військовослужбовець,https://declarations.com.ua/declaration/nacp_85e91e36-e5ed-4764-9a47-377108ab4c44
Свадовський Павло Лешикович,Павло,Лешикович,Свадовський,2019,Волинський обласний військовий комісаріат,Заступник військового комісара-начальник мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_3f0aa43f-c0ce-4fcf-964a-0bb617c6c8c6
Свадовський Павло Лешикович,Ірина,Георгіївна,Кропивська,2019,Любомльський обєднаний районний військовий комісаріат,Військовослужбовець,https://declarations.com.ua/declaration/nacp_cdea1caf-fd01-4554-afe2-f6d3b0d1944e
Свадовський Павло Лешикович,Павло,Лешикович,Свадовський,2018,Волинський обласний військовий комісаріат,Заступник військового комісара-начальник мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_7b7ccc8c-9b08-4d27-b321-513ad5bd70ba
Бевз Віталій Вікторович,Віталій,Вікторович,Бевз,2019,державна установа Кропивницька виправна колонія №6,молодший інспектор відділу охорони,https://declarations.com.ua/declaration/nacp_cf287f22-fb46-4828-b2dc-0d691fe4e275
Бевз Віталій Вікторович,Віталій,Вікторович,Бевз,2018,"державна установа ""Кропивницька виправна колонія (№6)""",молодший інспектор відділу охорони,https://declarations.com.ua/declaration/nacp_de6c2f7b-b605-4294-9956-d62971513295
Бевз Віталій Вікторович,Віктор,Миколайович,Бевз,2019,ТУ ССО,Дільничний офіцер поліції ,https://declarations.com.ua/declaration/nacp_67d7173f-64de-4b47-acb8-07dbdc8e3870
Бевз Віталій Вікторович,Віктор,Миколайович,Бевз,2019,ГУНП у Вінницькій області ,Дільничний офіцер поліції ,https://declarations.com.ua/declaration/nacp_7f921d90-afa7-4dc0-aaa5-5269ff48de55
Бевз Віталій Вікторович,Віктор,Миколайович,Бевз,2019,ТУ ССО,Командир відділення (завідувач складу озброєння та боєприпасів),https://declarations.com.ua/declaration/nacp_43d149a0-8dee-447f-87fa-33347da3db78
Бевз Віталій Вікторович,Віктор,Миколайович,Бевз,2019,ТУ ССО,Дільничний офіцер поліції ,https://declarations.com.ua/declaration/nacp_eb35c93f-634e-43de-9d82-8386a0cc19cd
Бевз Віталій Вікторович,Віктор,Миколайович,Бевз,2019,ТУ ССО,Командир відділення (завідувач складу озброєння та боєприпасів),https://declarations.com.ua/declaration/nacp_237e59a0-afd0-41d8-982c-42858cb6a282
Бевз Віталій Вікторович,Віктор,Миколайович,Бевз,2019,ТУ ССО,Командир відділення (завідувач складу озброєння та боєприпасів),https://declarations.com.ua/declaration/nacp_e7ff3e36-8736-489d-8399-d30d8012ada6
Вакарчук Ольга Вікторівна,Віталій,Олександрович,Олійник,2020,Фермерське господарство Ліньков,Голова господарства,https://declarations.com.ua/declaration/nacp_7e5dc32d-4d9a-4954-860f-2440e938e220
Вакарчук Ольга Вікторівна,Віталій,Олександрович,Олійник,2019,Фермерське господарство Ліньков,Голова господарства,https://declarations.com.ua/declaration/nacp_10c497c1-1547-44ec-99c5-49264f0e45d4
Вакарчук Ольга Вікторівна,Віталій,Олександрович,Олійник,2018,"Фермерське господарство ""Ліньков""",Голова господарства,https://declarations.com.ua/declaration/nacp_88a4238f-d4a2-4a22-96a3-adf74bfecd49
Данилевич Віктор Васильович,Олександр,Вікторович,Швець,2018,60 будинок офіцерів,начальник відділу методичної роботи та соціально-правового забезпечення,https://declarations.com.ua/declaration/nacp_df4ba75f-719c-4331-99f7-f761abf092a8
Данилевич Віктор Васильович,Олександр,Вікторович,Швець,2019,60 будинок офіцерів,начальник відділу методичної роботи та соціально-правового забезпечення,https://declarations.com.ua/declaration/nacp_a164adea-24de-4bea-b84b-ed7a27f21c16
Тимошук Богдан Павлович,Олександр,Миколайович,Жакун,2018,Військова частина А 0796,військовослужбовець,https://declarations.com.ua/declaration/nacp_d33fa444-7163-4333-ae43-70b2cc84b184
Тимошук Богдан Павлович,Жанна,Богданівна,Жакун,2018,Регіональне відділення Фонду державного майна України по Рівненській області,Начальник відділу оренди державного майна,https://declarations.com.ua/declaration/nacp_0e8b3fd5-715d-4df6-bcc7-4d943c09fa4e
Тимошук Богдан Павлович,Тетяна,Іванівна,Тимошук,2019,Управління фінансів Ковельської районної державної адміністрації,Головний спеціаліст бюджетного відділу,https://declarations.com.ua/declaration/nacp_570493ec-412a-49ad-8a42-27f45819e5ef
Повх Володимир Максимович,Владислав,Миколайович,Дудкевич,2019,Волинська митниця Держмитслужби,державний інспектор відділу митного оформлення №1 митного поста Доманове,https://declarations.com.ua/declaration/nacp_3d5cf74c-3802-4b20-8477-c31588962dc0
Повх Володимир Максимович,Владислав,Миколайович,Дудкевич,2020,Волинська митниця Держмитслужби,державний інспектор відділу митного оформлення №3 митного поста Доманове,https://declarations.com.ua/declaration/nacp_70177744-a9f6-4fa3-a395-3276b0ca56e0
Повх Володимир Максимович,Наталія,Володимирівна,Дудкевич,2019,Волинська митниця Держмитслужби,головний державний інспектор відділу митного оформлення №5 митного поста Ягодин,https://declarations.com.ua/declaration/nacp_a9c557d5-5168-4dce-a281-68d826b471d2
Повх Володимир Максимович,Владислав,Миколайович,Дудкевич,2020,Волинська митниця Держмитслужби,державний інспектор відділу митного оформлення №3 митного поста Доманове,https://declarations.com.ua/declaration/nacp_d2502988-3272-44c5-8817-a1fcea1341ce
Повх Володимир Максимович,Владислав,Миколайович,Дудкевич,2018,Волинська митниця ДФС,"державний інспектор відділу митного оформлення №1 митного поста ""Доманове""",https://declarations.com.ua/declaration/nacp_e4e6065b-d404-46c3-8108-f010c9437eb4
Повх Володимир Максимович,Наталія,Володимирівна,Дудкевич,2018,Волинська митниця ДФС,"головний державний інспектор відділу митного оформлення №5 митного поста ""Ягодин""",https://declarations.com.ua/declaration/nacp_6e482051-c937-4907-b646-00b4acb9795b
Повх Володимир Максимович,Наталія,Володимирівна,Дудкевич,2018,Волинська митниця ДФС,"головний державний інспектор відділу митного оформлення №5 митного поста ""Ягодин""",https://declarations.com.ua/declaration/nacp_aef24a68-8e26-4912-a283-fb94d0bec3e3
Повх Володимир Максимович,Владислав,Миколайович,Дудкевич,2018,Волинська митниця ДФС,"державний інспектор відділу митного оформлення №1 митного поста ""Доманове""",https://declarations.com.ua/declaration/nacp_8804d2e8-2709-44c1-ad34-399dad3dc790
Бичко Микола Володимирович,Юлія,Анатоліївна,Бичко,2018,Михайлівська сільська рада,депутат сільської ради,https://declarations.com.ua/declaration/nacp_e984489e-03f1-48e5-b1e7-431ab75e5b74
Бичко Микола Володимирович,Юлія,Анатоліївна,Бичко,2019,Михайлівська сільська рада,депутат сільської ради,https://declarations.com.ua/declaration/nacp_0aaa2280-b5e2-463b-8cd3-cfa040710d54
Ровенський Олександр Сергійович,Олександр,Сергійович,Ровенський,2019,Маріупольська міська державна лікарня ветеринарної медицини,Завідувач пункту,https://declarations.com.ua/declaration/nacp_a2f31f3d-6365-4b8e-b2c2-96e873c7e1fa
Ровенський Олександр Сергійович,Олена,Олександрівна,Ровенська,2018,Волинська митниця ДФС України,"старший державний інспектор ВМО №3 митного поста ""Ягодин"" Волинської митниці ДФС України",https://declarations.com.ua/declaration/nacp_26a60d14-4fcc-4cff-9abc-7348b7059672
Ровенський Олександр Сергійович,Олена,Олександрівна,Ровенська,2019,Волинська митниця Держмитслужби,старший державний інспектор ВМО 3 митного поста Ягодин Волинської митниці Держмитслужби,https://declarations.com.ua/declaration/nacp_1a7fe654-1fa4-4d79-9808-76d3a22180dc
Миронюк Сергій Миколайович,Сергій,Миколайович,Миронюк,2019,Волинський обласний військовий комісаріат,Заступник начальника мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_f084dae6-2619-417b-87f0-e971e6772ed6
Миронюк Сергій Миколайович,Сергій,Миколайович,Миронюк,2018,Волинський обласний військовий комісаріат,заступник начальника мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_84798e48-ac91-4ba9-9fb6-88cf4d031bf7
Миронюк Сергій Миколайович,Іванна,Миколаївна,Миронюк,2018,Млинівський районний відділ державної реєстрації актів цивільного стану Головного територіального управління юстиції у Рівненській області,провідний спеціаліст,https://declarations.com.ua/declaration/nacp_ecef9978-94c3-478c-abb2-a680c9fbb729
Миронюк Сергій Миколайович,Іванна,Миколаївна,Миронюк,2019,Головне територіальне управління юстиції у Рівненській області,провідний спеціаліст Млинівського районного відділу державної реєстрації актів цивільного стану Головного територіального управління юстиції у Рівненській області,https://declarations.com.ua/declaration/nacp_e860deb0-b95d-4e0d-830b-51e9e5aed6bc
Миронюк Сергій Миколайович,Іванна,Миколаївна,Миронюк,2019,Головне територіальне управління юстиції у Рівненській області,провідний спеціаліст Млинівського районного відділу державної реєстрації актів цивільного стану Головного територіального управління юстиції у Рівненській області,https://declarations.com.ua/declaration/nacp_409f4c01-e0a4-4e0c-b676-c4cf7c86452d
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2020,Валявський загальноосвітній навчальний заклад1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_54747cfa-14d0-4dd6-a5ae-b0291d31e4f4
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2018,Валявський заклад загальної середньої освіти 1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_9da492b6-87a2-4557-bc77-56b813ce94d3
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2019,Валявський заклад загальної середньої освіти 1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_3f2c8afd-ba6d-4d14-ac46-001ba0bf9419
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2019,Валявський заклад загальної середньої освіти 1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_70b0e4ae-0853-4d4c-8aed-1cb7cfb19773
Миронюк Сергій Миколайович,Сергій,Іванович,Степанюк,2019,Селянесько (Фермерське) Господарство ШАНС,Голова,https://declarations.com.ua/declaration/nacp_d509ad97-4c8d-4173-89ee-057a183d4104
Миронюк Сергій Миколайович,Сергій,Іванович,Степанюк,2018,Селянесько (Фермерське) Господарство ШАНС,Голова,https://declarations.com.ua/declaration/nacp_eb9a3253-3a5a-4f9c-836e-6ef92765d968
Миронюк Сергій Миколайович,Сергій,Іванович,Степанюк,2020,Селянесько (Фермерське) Господарство ШАНС,Голова,https://declarations.com.ua/declaration/nacp_6f56d26d-6393-4763-8ca6-9e6f9c6d4e6c
Вега Володимир Юрійович,Наталія,Василівна,Вега,2019,Луцька міська рада,Головний спеціаліст відділу секретаріату Луцької міської ради,https://declarations.com.ua/declaration/nacp_ee14044c-7ea4-4bac-9a2a-c43772e7b90e
Оксенюк Юрій Олексійович,Наталія,Валеріївна,Кукурік,2019,Регіональний центр з надання безоплатної вторинної правової допомоги у Волинській області,начальник відділу організації надання безоплатної вторинної правової допомоги,https://declarations.com.ua/declaration/nacp_223d4d70-0dce-41f3-9a89-2038b79721da
Мазур Юрій Вячеславович,Юрій,Романович,Думич,2019,Західне міжрегіональне управління з питань виконання кримінальних покарань та пробації Міністерства юстиції,головний спеціаліст відділу проходження служби та комплектування управління персоналу,https://declarations.com.ua/declaration/nacp_df3b5ac1-736f-4d02-8ed9-fbf660161dc6
Мазур Юрій Вячеславович,Юрій,Романович,Думич,2019,Західне міжрегіональне управління з питань виконання кримінальних покарань та пробації Міністерства юстиції,головний спеціаліст відділу проходження служби та комплектування управління персоналу,https://declarations.com.ua/declaration/nacp_1a6b59cb-d365-4a61-96f4-3435bedb2316
Мазур Юрій Вячеславович,Юрій,Романович,Думич,2018,Західне міжрегіональне управління з питань виконання кримінальних покарань та пробації Міністерства юстиції,головний спеціаліст відділу проходження служби та комплектування управління персоналу,https://declarations.com.ua/declaration/nacp_08761ee4-8bf9-4c4c-b3fa-126cdde6f695
Мазур Юрій Вячеславович,Юрій,Романович,Думич,2018,Західне міжрегіональне управління з питань виконання кримінальних покарань та пробації Міністерства юстиції,старший інспектор з особливих доручень відділу організаційно-штатної роботи управління персоналу,https://declarations.com.ua/declaration/nacp_24f6826e-e2b8-4888-b7fd-effc77c742d4
Мазур Юрій Вячеславович,Юрій,Романович,Думич,2019,Західне міжрегіональне управління з питань виконання кримінальних покарань та пробації Міністерства юстиції,старший інспектор з особливих доручень відділу організаційно-штатної роботи управління персоналу,https://declarations.com.ua/declaration/nacp_93430d74-5f12-4eb9-8399-fe949b8be7fc
Мазур Юрій Вячеславович,Юрій,Романович,Думич,2019,Західне міжрегіональне управління з питань виконання кримінальних покарань та пробації Міністерства юстиції,старший інспектор з особливих доручень відділу організаційно-штатної роботи управління персоналу,https://declarations.com.ua/declaration/nacp_d0420890-91e7-4e56-9a19-e03b4d8ca5db
Мазур Юрій Вячеславович,Юрій,Романович,Думич,2019,Західне міжрегіональне управління з питань виконання кримінальних покарань та пробації Міністерства юстиції,головний спеціаліст відділу проходження служби та комплектування управління персоналу,https://declarations.com.ua/declaration/nacp_6e3847b5-cdbd-4cb1-9c75-cc918264ea7d
Мазур Юрій Вячеславович,Наталія,Валеріївна,Кукурік,2019,Регіональний центр з надання безоплатної вторинної правової допомоги у Волинській області,начальник відділу організації надання безоплатної вторинної правової допомоги,https://declarations.com.ua/declaration/nacp_223d4d70-0dce-41f3-9a89-2038b79721da
Підлісний Сергій Олегович,Олег,Павлович,Сліпенький,2019,Державне підприємство Конотопський авіаремонтний завод АВІАКОН,Заступник начальника виробничо-диспетчерського відділу,https://declarations.com.ua/declaration/nacp_6b3ff7e2-c757-4784-9906-961047b6a7b1
Підлісний Сергій Олегович,Олег,Павлович,Сліпенький,2018,"Державне підприємство ""Конотопський авіаремонтний завод ""АВІАКОН""",Заступник начальника виробничо-диспетчерського відділу,https://declarations.com.ua/declaration/nacp_374d7459-9897-42fd-aa09-1b35d7def969
Буз Любов Миколаївна,Ганна,Олексіївна,Страховська,2019,Бучанська районна рада Київської області,депутат,https://declarations.com.ua/declaration/nacp_4fa2b30c-afe7-451b-8029-4a47e41fc9b8
Буз Любов Миколаївна,Андрій,Андрійович,Страховський,2019,Ірпінська міська рада,депутат,https://declarations.com.ua/declaration/nacp_9f0960da-b8ca-400c-9368-6f318f40a8ed
Буз Любов Миколаївна,Андрій,Андрійович,Страховський,2019,Ірпінська міська рада,депутат,https://declarations.com.ua/declaration/nacp_a3c0adb2-9a41-4b5b-bdc7-53b4c4090104
Денисюк Сергій Анатолійович,Сергій,Анатолійович,Денисюк,2018,Головне слідче управління фінансових розслідувань Державної фіскальної служби України,Заступник начальника управління-начальник першого відділу управління організації досудового розслідування ,https://declarations.com.ua/declaration/nacp_0fff4747-b410-4694-bc10-f7fa990a53bf
Денисюк Сергій Анатолійович,Сергій,Анатолійович,Денисюк,2019,Стаття 46 Закону України Про запобігння корупції,Стаття 46 Закону України Про запобігння корупції,https://declarations.com.ua/declaration/nacp_1406c281-e2ae-4718-803e-4be8d69e0c43
Денисюк Сергій Анатолійович,Сергій,Анатолійович,Денисюк,2019,Головне слідче управління фінансових розслідувань Державної фіскальної служби України,Заступник начальника управління-начальник першого відділу управління організації досудового розслідування ,https://declarations.com.ua/declaration/nacp_359bde05-a35f-4c79-a561-414bc3d60881
Денисюк Сергій Анатолійович,Сергій,Анатолійович,Денисюк,2019,Військова частина,Військовослужбовець,https://declarations.com.ua/declaration/nacp_451ab11d-455b-4ce0-afd7-777e7cb2c22b
Денисюк Сергій Анатолійович,Сергій,Анатолійович,Денисюк,2019,Головне слідче управління фінансових розслідувань Державної фіскальної служби України,Заступник начальника управління-начальник першого відділу управління організації досудового розслідування ,https://declarations.com.ua/declaration/nacp_f9ab18e1-7e88-4f06-b16c-9266b51a79ea
Денисюк Сергій Анатолійович,Олександра,Ігорівна,Денисюк,2018,Відпустка по догляду за дитиною до 3 років,Відпустка по догляду за дитиною до 3 років,https://declarations.com.ua/declaration/nacp_f6050c45-368b-45ad-b348-3b2f09fb0ba9
Денисюк Сергій Анатолійович,Олександра,Ігорівна,Денисюк,2019,Відпустка по догляду за дитиною до 3 років,Відпустка по догляду за дитиною до 3 років,https://declarations.com.ua/declaration/nacp_9020dc56-e054-4394-9a32-638fc1889c9b
Денисюк Сергій Анатолійович,Олександра,Ігорівна,Денисюк,2020,Відпустка по догляду за дитиною до 3 років,Відпустка по догляду за дитиною до 3 років,https://declarations.com.ua/declaration/nacp_8554abc0-59d3-4d90-b863-ddec2ba80d84
Корецький Дмитро Васильович,Дмитро,Васильович,Корецький,2018,Головне управління Держгеокадастру у Вінницькій області,заступник начальника відділу у Могилів-Подільському районі головного управління Держгеокадастру у Віницькій області,https://declarations.com.ua/declaration/nacp_205385df-89f4-4974-b458-a5e6aab0134a
Корецький Дмитро Васильович,Дмитро,Васильович,Корецький,2018,Головне управління Держгеокадастру у Вінницькій області,заступник начальника відділу у Могилів-Подільському районі головного управління Держгеокадастру у Віницькій області,https://declarations.com.ua/declaration/nacp_36cedc61-bae2-4fab-9159-574befd6a543
Корецький Дмитро Васильович,Дмитро,Васильович,Корецький,2019,Головне управління Держгеокадастру у Вінницькій області,заступник начальника відділу у Могилів-Подільському районі головного управління Держгеокадастру у Віницькій області,https://declarations.com.ua/declaration/nacp_f3fca5fd-eb27-4c05-a8d2-dbf0bcddf229
Корецький Дмитро Васильович,Дмитро,Васильович,Корецький,2019,Головне управління Держгеокадастру у Вінницькій області,заступник начальника відділу у Могилів-Подільському районі головного управління Держгеокадастру у Віницькій області,https://declarations.com.ua/declaration/nacp_c7b2bb01-c33f-4463-a240-067381f267af
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2018,військовослужбовець,військовослужбовець,https://declarations.com.ua/declaration/nacp_f784c7b2-8fb7-42ff-81e8-959dd9f863c8
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2018,Державна екологічна інспекція у Волинській області,"головний спеціаліст-державний інспектор відділу екологічного контролю ПЗФ, рослинного та тваринного світу",https://declarations.com.ua/declaration/nacp_59ece416-bd49-4bde-9316-9b3bd462ce6d
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2018,Територіальне Управління служби судової охорони в Житомирській області,контролер першої категорії,https://declarations.com.ua/declaration/nacp_aa38ce7c-0e85-4b5d-905d-cb2239057002
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2019,військовослужбовець,військовослужбовець,https://declarations.com.ua/declaration/nacp_863de475-55d1-422d-933c-b7a898a47212
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2019,КЗ Карапчівська СЗОШ-інтернат,"Вихователь, депутат Сучевенської сільської ради",https://declarations.com.ua/declaration/nacp_9767ca6c-6913-4f66-bab6-8dc70115db0b
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2018,"ДП НАЕК Енергоатом, Хмельницька АЕС, ЦТАВ",майстер,https://declarations.com.ua/declaration/nacp_0df1c052-a565-498f-a95f-dfe15181c4e6
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2018,2 ДПРЗ ГУ ДСНС України у Хмельницькій області,"заступник начальника 2 ДПРЗ ""з організації запобігання надзвичайним ситуаціям та заходів цивільного захисту"" 2 ДПРЗ ГУ ДСНС України у Хмельницькій області",https://declarations.com.ua/declaration/nacp_98d82ed5-005b-477e-b17c-71e903000092
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2019,Миколаївська районна філія Миколаївського обласного центру зайнятості,Директор,https://declarations.com.ua/declaration/nacp_75f73243-ec5e-44d2-ade6-8844a42f7ddb
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2019,Державна екологічна інспекція у Волинській області,"головний спеціаліст-державний інспектор відділу державного екологічного нагляду (контролю) природно-заповідного фонду, лісів та рослинного світу",https://declarations.com.ua/declaration/nacp_7b916613-6261-40f4-9c69-65c2781945b0
Ткачук Олександр Петрович,Інна,Миколаївна,Ткачук,2018,Ізмаїльське обєднане управління Пенсійного Фонду України Одеської області,Головний спеціаліст фінансово-економічного відділу,https://declarations.com.ua/declaration/nacp_18be5aa0-7317-4864-ac86-9dc199f31e55
Ткачук Олександр Петрович,Олександр,Петрович,Ткачук,2019,Територіальне управління Служби судової охорони у Житомирській області,контролер І категорії,https://declarations.com.ua/declaration/nacp_69abafb9-8612-4610-b5f4-f9aeda1eb193
